430000.00;0.00071958370431
430018.75;0.00305057065128
430037.5;0.00344006954324
430056.25;0.00352430751008
430075.00;0.00352838210362
430093.75;0.00353713283705
430112.5;0.00354428577983
430131.25;0.00355838756511
430150.00;0.00358445794625
430168.75;0.00361062740917
430187.5;0.00362861238284
430206.25;0.00364870272767
430225.00;0.00366613744472
430243.75;0.00379454355491
430262.5;0.00370295706137
430281.25;0.00376387976141
430300.00;0.00375509328825
430318.75;0.0037545462252
430337.5;0.00379195616335
430356.25;0.00376209486179
430375.00;0.0038157490488
430393.75;0.00378822341575
430412.5;0.00383196769907
430431.25;0.00380815034948
430450.00;0.00383977646021
430468.75;0.0038338907279
430487.5;0.00384129491184
430506.25;0.00384800956979
430525.00;0.00384601215723
430543.75;0.00385143072673
430562.5;0.00384837948919
430581.25;0.0038584376954
430600.00;0.00385211825598
430618.75;0.00386374737498
430637.5;0.00385922643373
430656.25;0.00386159005607
430675.00;0.00385647809631
430693.75;0.00386097179732
430712.5;0.00385724053185
430731.25;0.00386049171556
430750.00;0.00385924332915
430768.75;0.00385616588393
430787.5;0.00385792673989
430806.25;0.00385476843273
430825.00;0.00385731985324
430843.75;0.00385921848839
430862.5;0.00386695874177
430881.25;0.00387121779115
430900.00;0.00387375985366
430918.75;0.00387645153845
430937.5;0.00387787720618
430956.25;0.00388242674016
430975.00;0.00388265730771
430993.75;0.00388664227877
431012.5;0.0038913949474
431031.25;0.00388983548295
431050.00;0.00389036634596
431068.75;0.00388904162929
431087.5;0.00389096295268
431106.25;0.00389382868681
431125.00;0.00389872089064
431143.75;0.00390358929067
431162.5;0.00390317244544
431181.25;0.00390655689441
431200.00;0.00391035448189
431218.75;0.00391345668223
431237.5;0.00391545830641
431256.25;0.00391663788804
431275.00;0.0039223198266
431293.75;0.00392624658491
431312.5;0.00392446588408
431331.25;0.00392139609406
431350.00;0.00392201499916
431368.75;0.00392478756586
431387.5;0.00392225247166
431406.25;0.00392469669178
431425.00;0.00392914171861
431443.75;0.00393176629528
431462.5;0.00393181879762
431481.25;0.00393409835327
431500.00;0.00393408070379
431518.75;0.00393906041584
431537.5;0.00394407276998
431556.25;0.00394433199359
431575.00;0.00394631356974
431593.75;0.00394658442038
431612.5;0.00394725908514
431631.25;0.00395154730522
431650.00;0.00395192007831
431668.75;0.00395224061071
